Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-03-17 00:00:00-04:00,40.16765415801989,40.25183361402438,40.138374104427065,40.160335540771484,606200,0.0,0.0,0.0
2015-03-18 00:00:00-04:00,40.20057806849002,40.47873289576957,40.17495872862865,40.4531135559082,281800,0.0,0.0,0.0
2015-03-19 00:00:00-04:00,40.43117094677975,40.43117094677975,40.29575278680392,40.354312896728516,840000,0.0,0.0,0.0
2015-03-20 00:00:00-04:00,40.398231280539726,40.431172041339025,40.34699257911842,40.42019271850586,787400,0.0,0.0,0.0
2015-03-23 00:00:00-04:00,40.45679598947026,40.45679598947026,40.37261651768369,40.434837341308594,594600,0.0,0.0,0.0
2015-03-24 00:00:00-04:00,40.46409141986165,40.497032165527344,40.3982127208288,40.497032165527344,2615600,0.0,0.0,0.0
2015-03-25 00:00:00-04:00,40.5153454292845,40.5153454292845,40.4311687661825,40.449466705322266,331200,0.0,0.0,0.0
2015-03-26 00:00:00-04:00,40.36528824414413,40.42750626058707,40.3140495491559,40.32868957519531,454600,0.0,0.0,0.0
2015-03-27 00:00:00-04:00,40.3945733677952,40.431172041339025,40.368954017084555,40.42019271850586,259200,0.0,0.0,0.0
2015-03-30 00:00:00-04:00,40.390912662750885,40.460452097094,40.376272634873395,40.42019271850586,647000,0.0,0.0,0.0
2015-03-31 00:00:00-04:00,40.486062262503964,40.50802090318841,40.41652284393765,40.50436019897461,475400,0.0,0.0,0.0
2015-04-01 00:00:00-04:00,40.55166621152913,40.61033962088333,40.5369971597317,40.59933853149414,1116000,0.1095,0.0,0.0
2015-04-02 00:00:00-04:00,40.58101989820706,40.59935412161752,40.540680689732774,40.54434585571289,309800,0.0,0.0,0.0
2015-04-06 00:00:00-04:00,40.68736329235879,40.691031255961335,40.5920186213843,40.60301971435547,646600,0.0,0.0,0.0
2015-04-07 00:00:00-04:00,40.61034797957866,40.643354052375315,40.56267564980141,40.628684997558594,303000,0.0,0.0,0.0
2015-04-08 00:00:00-04:00,40.647001433808114,40.66533844376523,40.580994912766265,40.59566116333008,1925000,0.0,0.0,0.0
2015-04-09 00:00:00-04:00,40.66901564013235,40.66901564013235,40.51865995828012,40.533329010009766,1130400,0.0,0.0,0.0
2015-04-10 00:00:00-04:00,40.61402317904787,40.66169551731902,40.540680689732774,40.54434585571289,539600,0.0,0.0,0.0
2015-04-13 00:00:00-04:00,40.5406788153454,40.61402130126953,40.5406788153454,40.61402130126953,318800,0.0,0.0,0.0
2015-04-14 00:00:00-04:00,40.6873487374153,40.69835262428656,40.610338316329276,40.63234329223633,561600,0.0,0.0,0.0
2015-04-15 00:00:00-04:00,40.676347601678636,40.69101665298801,40.62867528329978,40.680015563964844,369200,0.0,0.0,0.0
2015-04-16 00:00:00-04:00,40.698360443115234,40.713026699423615,40.61768204423914,40.698360443115234,1237200,0.0,0.0,0.0
2015-04-17 00:00:00-04:00,40.654353280682095,40.720362625413806,40.62501517239333,40.698360443115234,305600,0.0,0.0,0.0
2015-04-20 00:00:00-04:00,40.70569234568815,40.72402936227553,40.64335096582853,40.65802001953125,401000,0.0,0.0,0.0
2015-04-21 00:00:00-04:00,40.70569488311113,40.70569488311113,40.636017573138794,40.66535568237305,444800,0.0,0.0,0.0
2015-04-22 00:00:00-04:00,40.6616937018263,40.683698685907636,40.5553451385821,40.566349029541016,574800,0.0,0.0,0.0
2015-04-23 00:00:00-04:00,40.584680858073895,40.65802613762426,40.55534274625374,40.64702224731445,884800,0.0,0.0,0.0
2015-04-24 00:00:00-04:00,40.650708934956036,40.702049255371094,40.650708934956036,40.702049255371094,1250600,0.0,0.0,0.0
2015-04-27 00:00:00-04:00,40.63967890545629,40.69835511435115,40.62500985323258,40.68735122680664,1390800,0.0,0.0,0.0
2015-04-28 00:00:00-04:00,40.63969454684847,40.65069564079144,40.57735314928046,40.584686279296875,205200,0.0,0.0,0.0
2015-04-29 00:00:00-04:00,40.45268214230161,40.537028556005005,40.43801307914286,40.5076904296875,339000,0.0,0.0,0.0
2015-04-30 00:00:00-04:00,40.43800448187539,40.49301275756631,40.371995110613696,40.485679626464844,486600,0.0,0.0,0.0
2015-05-01 00:00:00-04:00,40.45700471233265,40.479054033012495,40.38718980668863,40.42393493652344,259400,0.111,0.0,0.0
2015-05-04 00:00:00-04:00,40.482713259102695,40.482713259102695,40.368802553065215,40.387176513671875,426400,0.0,0.0,0.0
2015-05-05 00:00:00-04:00,40.41291200044932,40.41291200044932,40.306349160646334,40.36146545410156,452000,0.0,0.0,0.0
2015-05-06 00:00:00-04:00,40.35043207225293,40.36880603444414,40.251219965450225,40.298988342285156,357600,0.0,0.0,0.0
2015-05-07 00:00:00-04:00,40.31000857799604,40.32838253881059,40.26958810698227,40.2916374206543,858000,0.0,0.0,0.0
2015-05-08 00:00:00-04:00,40.44598330198286,40.49007914188388,40.39453955716858,40.4606819152832,552000,0.0,0.0,0.0
2015-05-11 00:00:00-04:00,40.405563383827435,40.405563383827435,40.236533533709995,40.2512321472168,667600,0.0,0.0,0.0
2015-05-12 00:00:00-04:00,40.221823906944145,40.28796624787719,40.18507878497537,40.26959228515625,625600,0.0,0.0,0.0
2015-05-13 00:00:00-04:00,40.35779100338486,40.37248961543879,40.25490352248098,40.284297943115234,639600,0.0,0.0,0.0
2015-05-14 00:00:00-04:00,40.339410150167154,40.40555249138032,40.31368828433276,40.39085388183594,336400,0.0,0.0,0.0
2015-05-15 00:00:00-04:00,40.387199095287016,40.508457771282615,40.37250047927784,40.49375915527344,250800,0.0,0.0,0.0
2015-05-18 00:00:00-04:00,40.449643494178055,40.449643494178055,40.350428592458556,40.387176513671875,259200,0.0,0.0,0.0
2015-05-19 00:00:00-04:00,40.26224322137575,40.35043207225293,40.251219965450225,40.298988342285156,395800,0.0,0.0,0.0
2015-05-20 00:00:00-04:00,40.3063525535464,40.37984281998877,40.265932065960904,40.34309768676758,433000,0.0,0.0,0.0
2015-05-21 00:00:00-04:00,40.376181344462765,40.416601845942324,40.332088290830455,40.36515808105469,839200,0.0,0.0,0.0
2015-05-22 00:00:00-04:00,40.34676079983329,40.36145660588385,40.29164171498779,40.350433349609375,726600,0.0,0.0,0.0
2015-05-26 00:00:00-04:00,40.332059870910335,40.41290081690502,40.291639397912995,40.40922546386719,364800,0.0,0.0,0.0
2015-05-27 00:00:00-04:00,40.40557160954396,40.43129348754883,40.34310459202849,40.43129348754883,480200,0.0,0.0,0.0
2015-05-28 00:00:00-04:00,40.44966003926888,40.464358653071805,40.387193033211865,40.438636779785156,466400,0.0,0.0,0.0
2015-05-29 00:00:00-04:00,40.493738959426764,40.51211292114299,40.40187475779152,40.40922546386719,729400,0.0,0.0,0.0
2015-06-01 00:00:00-04:00,40.46926153367131,40.46926153367131,40.30356821789528,40.32197952270508,412600,0.1115,0.0,0.0
2015-06-02 00:00:00-04:00,40.26675033569336,40.33302710332695,40.207836404832015,40.26675033569336,810600,0.0,0.0,0.0
2015-06-03 00:00:00-04:00,40.21151972668862,40.21888537272309,40.10842315557304,40.14892578125,423000,0.0,0.0,0.0
2015-06-04 00:00:00-04:00,40.141565773079165,40.22625385934472,40.13420293518146,40.18943405151367,452200,0.0,0.0,0.0
2015-06-05 00:00:00-04:00,40.04214899942553,40.097380111603776,39.99060071050478,40.020057678222656,336000,0.0,0.0,0.0
2015-06-08 00:00:00-04:00,40.07160961895312,40.10474660377728,40.04583547214389,40.10106658935547,720600,0.0,0.0,0.0
2015-06-09 00:00:00-04:00,40.078966846376815,40.10474098957796,39.91695915018573,39.950096130371094,1584800,0.0,0.0,0.0
