Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-30 00:00:00-05:00,42.826890080133445,42.852585168603156,42.638450718202485,42.68641662597656,5000,0.0,0.0,0.0
2024-01-31 00:00:00-05:00,42.37293165129862,42.37293165129862,42.08941650390625,42.08941650390625,19200,0.0,0.0,0.0
2024-02-01 00:00:00-05:00,42.304403561641074,42.49284293276261,42.20847174141413,42.436309814453125,11800,0.0,0.0,0.0
2024-02-02 00:00:00-05:00,45.996083816288646,45.996083816288646,42.56136516189254,42.96222686767578,53400,0.0,0.0,0.0
2024-02-05 00:00:00-05:00,43.14380576294294,43.14380576294294,42.784061474556665,42.94765853881836,25600,0.0,0.0,0.0
2024-02-06 00:00:00-05:00,43.38363995848465,43.38363995848465,42.705262192083545,42.835453033447266,20500,0.0,0.0,0.0
2024-02-07 00:00:00-05:00,43.28942631488291,43.340816497802734,43.03417773276734,43.340816497802734,44900,0.0,0.0,0.0
2024-02-08 00:00:00-05:00,43.41790362527306,43.41790362527306,43.23803145604745,43.27400588989258,7800,0.0,0.0,0.0
2024-02-09 00:00:00-05:00,43.62347483085258,43.649169921875,43.34938296850428,43.649169921875,21100,0.0,0.0,0.0
2024-02-12 00:00:00-05:00,43.79478634414262,43.79478634414262,43.42647476386313,43.73482894897461,15500,0.0,0.0,0.0
2024-02-13 00:00:00-05:00,43.09241996287971,43.79478073120117,42.80547730285672,43.79478073120117,40500,0.0,0.0,0.0
2024-02-14 00:00:00-05:00,43.45216483130743,43.45216483130743,43.08385329362538,43.37507629394531,29700,0.0,0.0,0.0
2024-02-15 00:00:00-05:00,43.486435486223996,43.486435486223996,43.297996077030845,43.400779724121094,8600,0.0,0.0,0.0
2024-02-16 00:00:00-05:00,43.54638163675375,43.54638163675375,43.1866340637207,43.1866340637207,18700,0.0,0.0,0.0
2024-02-20 00:00:00-05:00,43.10098044919098,43.10098044919098,42.70697385803949,42.92967224121094,17700,0.0,0.0,0.0
2024-02-21 00:00:00-05:00,42.889800607289374,42.889800607289374,42.629758012727855,42.820457458496094,16000,0.594,0.0,0.0
2024-02-22 00:00:00-05:00,43.74794810574305,43.83462787492658,43.51390876100203,43.817291259765625,21700,0.0,0.0,0.0
2024-02-23 00:00:00-05:00,43.99932041963521,43.99932041963521,43.7306111532662,43.808624267578125,30800,0.0,0.0,0.0
2024-02-26 00:00:00-05:00,43.860628772315714,43.92997522920918,43.76354637796171,43.782615661621094,53500,0.0,0.0,0.0
2024-02-27 00:00:00-05:00,43.877967834472656,43.903974410569134,43.71327495009411,43.877967834472656,21000,0.0,0.0,0.0
2024-02-28 00:00:00-05:00,43.79995101000413,43.79995101000413,43.63525813957344,43.7046012878418,28800,0.0,0.0,0.0
2024-02-29 00:00:00-05:00,43.921310230160785,44.04266654343282,43.79129056873004,44.03399658203125,21000,0.0,0.0,0.0
2024-03-01 00:00:00-05:00,44.03399296378683,44.484735027610064,44.03399296378683,44.4500617980957,27100,0.0,0.0,0.0
2024-03-04 00:00:00-05:00,44.49340219593395,44.55407869046551,44.337375979532546,44.34604263305664,56600,0.0,0.0,0.0
