Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-10-13 00:00:00-04:00,33.059537641786626,33.1547966003418,33.059537641786626,33.1547966003418,8900,0.0,0.0,0.0
2020-10-14 00:00:00-04:00,33.13211973998576,33.13211973998576,33.06498336791992,33.06498336791992,400,0.0,0.0,0.0
2020-10-15 00:00:00-04:00,33.06498336791992,33.06498336791992,33.06498336791992,33.06498336791992,0,0.0,0.0,0.0
2020-10-16 00:00:00-04:00,32.92345428466797,32.92345428466797,32.92345428466797,32.92345428466797,100,0.0,0.0,0.0
2020-10-19 00:00:00-04:00,33.03232192993164,33.03232192993164,33.03232192993164,33.03232192993164,200,0.0,0.0,0.0
2020-10-20 00:00:00-04:00,33.03232192993164,33.03232192993164,33.03232192993164,33.03232192993164,0,0.0,0.0,0.0
2020-10-21 00:00:00-04:00,33.03232192993164,33.03232192993164,33.03232192993164,33.03232192993164,100,0.0,0.0,0.0
2020-10-22 00:00:00-04:00,33.03232192993164,33.03232192993164,33.03232192993164,33.03232192993164,0,0.0,0.0,0.0
2020-10-23 00:00:00-04:00,33.57666778564453,33.57666778564453,33.57666778564453,33.57666778564453,400,0.0,0.0,0.0
2020-10-26 00:00:00-04:00,33.25006436764186,33.25006436764186,33.15571212768555,33.15571212768555,1400,0.0,0.0,0.0
2020-10-27 00:00:00-04:00,33.304495634446276,33.304495634446276,33.260948181152344,33.260948181152344,200,0.0,0.0,0.0
2020-10-28 00:00:00-04:00,32.769229870921976,32.769229870921976,32.52427673339844,32.52427673339844,1900,0.0,0.0,0.0
2020-10-29 00:00:00-04:00,32.769220988307694,32.87083053588867,32.742005134010114,32.87083053588867,1100,0.0,0.0,0.0
2020-10-30 00:00:00-04:00,32.87083053588867,32.87083053588867,32.87083053588867,32.87083053588867,0,0.0,0.0,0.0
2020-11-02 00:00:00-05:00,32.92345448763657,32.97788619995117,32.92345448763657,32.97788619995117,700,0.0,0.0,0.0
2020-11-03 00:00:00-05:00,32.97788619995117,32.97788619995117,32.97788619995117,32.97788619995117,0,0.0,0.0,0.0
2020-11-04 00:00:00-05:00,34.35688400268555,34.35688400268555,34.35688400268555,34.35688400268555,100,0.0,0.0,0.0
2020-11-05 00:00:00-05:00,34.874000549316406,34.874000549316406,34.874000549316406,34.874000549316406,300,0.0,0.0,0.0
2020-11-06 00:00:00-05:00,34.89214158201159,35.16703414916992,34.89214158201159,35.16703414916992,600,0.0,0.0,0.0
2020-11-09 00:00:00-05:00,35.16703414916992,35.16703414916992,35.16703414916992,35.16703414916992,0,0.0,0.0,0.0
2020-11-10 00:00:00-05:00,35.463709660310805,35.463709660310805,35.155250549316406,35.155250549316406,3200,0.0,0.0,0.0
2020-11-11 00:00:00-05:00,35.182464599609375,35.182464599609375,35.182464599609375,35.182464599609375,1100,0.0,0.0,0.0
2020-11-12 00:00:00-05:00,35.273192095829664,35.40020406158853,35.273192095829664,35.35484313964844,3700,0.0,0.0,0.0
2020-11-13 00:00:00-05:00,35.481853099351305,35.54717254638672,35.47096537123996,35.54717254638672,500,0.0,0.0,0.0
2020-11-16 00:00:00-05:00,35.54717254638672,35.54717254638672,35.54717254638672,35.54717254638672,0,0.0,0.0,0.0
2020-11-17 00:00:00-05:00,35.54717254638672,35.54717254638672,35.54717254638672,35.54717254638672,0,0.0,0.0,0.0
2020-11-18 00:00:00-05:00,36.28928969756193,36.28928969756193,35.926395416259766,35.926395416259766,3500,0.0,0.0,0.0
2020-11-19 00:00:00-05:00,35.844742374688884,35.92185974121094,35.844742374688884,35.92185974121094,700,0.0,0.0,0.0
2020-11-20 00:00:00-05:00,35.92185974121094,35.92185974121094,35.92185974121094,35.92185974121094,100,0.0,0.0,0.0
2020-11-23 00:00:00-05:00,36.35279251931895,36.40541076660156,36.343721720441835,36.40541076660156,1600,0.0,0.0,0.0
2020-11-24 00:00:00-05:00,36.74290279827723,36.869914748046874,36.74290279827723,36.85540008544922,3000,0.0,0.0,0.0
2020-11-25 00:00:00-05:00,36.47074254472719,36.47074254472719,36.32558550165712,36.38909149169922,1300,0.0,0.0,0.0
2020-11-27 00:00:00-05:00,36.38909149169922,36.38909149169922,36.38909149169922,36.38909149169922,100,0.0,0.0,0.0
2020-11-30 00:00:00-05:00,36.30743956038496,36.30743956038496,35.9155158996582,35.9155158996582,3900,0.0,0.0,0.0
2020-12-01 00:00:00-05:00,36.45259063150216,36.74290466308594,36.44351637130603,36.74290466308594,900,0.0,0.0,0.0
