Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-27 00:00:00-05:00,9.880000114440918,9.9399995803833,9.880000114440918,9.899999618530273,1294200,0.0,0.0
2024-12-30 00:00:00-05:00,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,126100,0.0,0.0
2024-12-31 00:00:00-05:00,9.9399995803833,9.9399995803833,9.899999618530273,9.899999618530273,7500,0.0,0.0
2025-01-02 00:00:00-05:00,9.9399995803833,9.970000267028809,9.9399995803833,9.970000267028809,600,0.0,0.0
2025-01-03 00:00:00-05:00,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,0,0.0,0.0
2025-01-06 00:00:00-05:00,9.9399995803833,9.9399995803833,9.930000305175781,9.930000305175781,1594100,0.0,0.0
2025-01-07 00:00:00-05:00,9.930000305175781,9.930000305175781,9.899999618530273,9.899999618530273,12400,0.0,0.0
2025-01-08 00:00:00-05:00,9.899999618530273,9.920000076293945,9.899999618530273,9.920000076293945,13700,0.0,0.0
2025-01-10 00:00:00-05:00,9.90999984741211,9.920000076293945,9.899999618530273,9.920000076293945,444300,0.0,0.0
2025-01-13 00:00:00-05:00,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0,0.0,0.0
2025-01-14 00:00:00-05:00,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,52000,0.0,0.0
2025-01-15 00:00:00-05:00,9.920000076293945,9.9350004196167,9.920000076293945,9.930000305175781,118600,0.0,0.0
2025-01-16 00:00:00-05:00,9.920000076293945,9.930000305175781,9.920000076293945,9.930000305175781,57500,0.0,0.0
2025-01-17 00:00:00-05:00,9.9399995803833,9.9399995803833,9.9350004196167,9.9350004196167,68000,0.0,0.0
2025-01-21 00:00:00-05:00,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,53400,0.0,0.0
2025-01-22 00:00:00-05:00,9.939000129699707,9.9399995803833,9.937999725341797,9.9399995803833,60700,0.0,0.0
2025-01-23 00:00:00-05:00,9.9399995803833,9.9399995803833,9.930000305175781,9.9350004196167,51000,0.0,0.0
2025-01-24 00:00:00-05:00,9.9399995803833,9.9399995803833,9.930000305175781,9.9399995803833,25100,0.0,0.0
2025-01-27 00:00:00-05:00,9.9399995803833,9.9399995803833,9.930000305175781,9.9399995803833,29900,0.0,0.0
2025-01-28 00:00:00-05:00,9.9350004196167,9.9399995803833,9.930000305175781,9.9399995803833,15000,0.0,0.0
2025-01-29 00:00:00-05:00,9.9399995803833,9.949999809265137,9.930000305175781,9.949999809265137,520200,0.0,0.0
2025-01-30 00:00:00-05:00,9.949000358581543,10.0,9.944999694824219,10.0,40600,0.0,0.0
2025-01-31 00:00:00-05:00,10.0,10.0,10.0,10.0,0,0.0,0.0
2025-02-03 00:00:00-05:00,10.020000457763672,10.020000457763672,10.010000228881836,10.020000457763672,18800,0.0,0.0
2025-02-04 00:00:00-05:00,10.0,10.0,9.979999542236328,9.989999771118164,81000,0.0,0.0
2025-02-05 00:00:00-05:00,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0,0.0,0.0
2025-02-06 00:00:00-05:00,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0,0.0,0.0
2025-02-07 00:00:00-05:00,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,27400,0.0,0.0
2025-02-10 00:00:00-05:00,9.984999656677246,9.989999771118164,9.984999656677246,9.989999771118164,38800,0.0,0.0
2025-02-11 00:00:00-05:00,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0,0.0,0.0
2025-02-12 00:00:00-05:00,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0,0.0,0.0
2025-02-13 00:00:00-05:00,9.998000144958496,9.998000144958496,9.994999885559082,9.998000144958496,700,0.0,0.0
2025-02-14 00:00:00-05:00,9.998000144958496,9.998000144958496,9.998000144958496,9.998000144958496,0,0.0,0.0
2025-02-18 00:00:00-05:00,10.0,10.0,10.0,10.0,6200,0.0,0.0
2025-02-19 00:00:00-05:00,10.0,10.0,10.0,10.0,0,0.0,0.0
2025-02-20 00:00:00-05:00,10.0,10.0,10.0,10.0,0,0.0,0.0
2025-02-21 00:00:00-05:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,1300,0.0,0.0
2025-02-24 00:00:00-05:00,10.069999694824219,10.069999694824219,10.050000190734863,10.050000190734863,1300,0.0,0.0
2025-02-25 00:00:00-05:00,10.020000457763672,10.020000457763672,10.015000343322754,10.015000343322754,700,0.0,0.0
2025-02-26 00:00:00-05:00,10.015000343322754,10.015000343322754,10.015000343322754,10.015000343322754,0,0.0,0.0
2025-02-27 00:00:00-05:00,10.010000228881836,10.015000343322754,10.0,10.010000228881836,216100,0.0,0.0
2025-02-28 00:00:00-05:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,400,0.0,0.0
2025-03-03 00:00:00-05:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,0.0,0.0
2025-03-04 00:00:00-05:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,700,0.0,0.0
2025-03-05 00:00:00-05:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,900,0.0,0.0
2025-03-06 00:00:00-05:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,0.0,0.0
2025-03-07 00:00:00-05:00,10.020000457763672,10.020999908447266,10.020000457763672,10.020999908447266,9500,0.0,0.0
2025-03-10 00:00:00-04:00,10.029999732971191,10.029999732971191,10.010000228881836,10.010000228881836,5200,0.0,0.0
2025-03-11 00:00:00-04:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,0.0,0.0
2025-03-12 00:00:00-04:00,10.029999732971191,10.029999732971191,10.017000198364258,10.017000198364258,1300,0.0,0.0
2025-03-13 00:00:00-04:00,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,7900,0.0,0.0
